video_id,channel_title,category,log_views,chan_mean_oof,chan_mean_naive,chan_freq
y6KYFcta4SE,Newsy,News & Politics,6.327936783729195,11.75123986989783,6.668672858218915,2
-JVITToppE0,GoDucksdotcom,Sports,6.558197802812269,12.908102001534257,6.558197802812269,1
dQMZLXaa1L8,Palo Alto Online,Sports,6.61472560020376,12.908102001534257,6.61472560020376,1
zeQaJGkFyqQ,Associated Press,News & Politics,6.618738983517219,10.140809359230332,9.218107461986895,8
tKX8nUCSBjM,Associated Press,News & Politics,6.728628613084702,10.140809359230332,9.218107461986895,8
TKMXw1YI5S4,University of Rochester EEOC Complainants,People & Blogs,6.8966943316227125,12.946110650285968,6.8966943316227125,1
g3VgrgV3kFk,Single Shot,Sports,6.940222469119639,12.806548874568175,6.940222469119639,1
B7B6x2bHcUs,Newsy,News & Politics,7.009408932708637,11.75123986989783,6.668672858218915,2
jiP82WVx6mM,Business Insider UK,Science & Technology,7.049254841255837,12.677806611071897,8.640978268496864,3
QKwgif8OW1w,Vostok.bike,Travel & Events,7.094234845924755,12.728025142605643,7.094234845924755,1
I_puTos3yVs,Fox News,News & Politics,7.1180162044653335,11.36721304869153,10.846749394012638,7
mWaY32HWjKE,Cleveland Browns,Sports,7.133295954896068,12.908102001534257,7.133295954896068,1
GF_0i9WxA_s,taalk com,Howto & Style,7.223295679562314,12.812030322726205,7.223295679562314,1
BGtsTNCMrQI,Facelesstech,Gaming,7.226936018493289,13.64725745963889,7.226936018493289,1
0devsSCkYRY,NBC News,News & Politics,7.231287004327616,11.016588121060751,10.881474834120208,21
OmM425PFd3Y,BUILD Series,Entertainment,7.246368080102461,10.058776024157632,9.108692130393827,4
3rhw4KgcvFM,9-1-1 on FOX,Entertainment,7.263329617476836,13.146113662699669,7.263329617476836,1
KLZl_sxSN_g,Sarasota Police Department,News & Politics,7.266827347520591,11.862224524797277,7.266827347520591,1
lCT0OaVqIQE,CBS Los Angeles,News & Politics,7.289610521451167,10.786704536967923,10.349567785028329,8
MmiFNe00SP0,Business Insider UK,News & Politics,7.374001859350161,11.862224524797277,8.640978268496864,3
r3d2alzgjKc,dekuNukem,Science & Technology,7.40184157874383,12.737766680077069,7.40184157874383,1
YPHDFdk_BW8,Access Hollywood,Entertainment,7.4815557019095165,11.363691876872698,10.393157833131903,4
bT9HPXKP5dI,CHauserable,Comedy,7.4999765409521215,13.392146039143084,7.4999765409521215,1
tblXEAKO6KA,The Scam On Demand,Music,7.500529485395295,13.916679602245638,7.500529485395295,1
4d07RXYLsJE,Jenny Hanell,Science & Technology,7.510977752014095,12.732617789527682,7.510977752014095,1
h1bXpNJ5zK0,The Nocturnal Alchemist,Howto & Style,7.539027055823995,12.812030322726205,7.539027055823995,1
P4VipvC54W4,Michael Rigsby,People & Blogs,7.546446273746024,12.847593554438555,7.546446273746024,1
tRbHXZvVMbM,USA TODAY,News & Politics,7.5480289699350145,11.41825102624969,10.66630786550154,8
JGEsZBPkjNY,Neil Fraser,Science & Technology,7.574045005372199,12.737766680077069,7.574045005372199,1
i9-0BJ4CJvM,Los Angeles Times,News & Politics,7.575584651557793,11.174328973716898,9.374956812637345,2
rRhzbPW3gzw,DraftExpress,Sports,7.577121930876679,12.867673712468623,7.577121930876679,1
CVPp5FtQN8E,Pies Are Awesome,Howto & Style,7.641564441260972,12.804860431639208,7.641564441260972,1
7pXcSzCvYvs,CBS News,News & Politics,7.642524134232902,10.888778880086722,10.578154617326016,17
YXNeKeROiXA,PBS NewsHour,News & Politics,7.642524134232902,11.47067621668148,10.64376923307989,8
77e7n60Zs9E,TNT,Entertainment,7.643003635560718,11.593611042881482,9.6183073392211,2
RIAVKKzOocc,Josh Levine,Entertainment,7.643482907077201,13.151470667949019,7.643482907077201,1
P7zi6oQ4fPQ,YBF Chic,Entertainment,7.643961949002529,8.021912778985708,8.084206729348566,4
aLSG3178eD4,Define American,Nonprofits & Activism,7.646831391430482,12.357871763705056,7.646831391430482,1
rz6-sdiGad8,Na So We See Am,People & Blogs,7.668561108015897,13.030410529106723,7.668561108015897,1
2a52cBN9qOA,CBS Miami,News & Politics,7.711101251840158,12.988363303537335,10.349732277688746,2
wRGldR_SQAA,Steve Kovach,People & Blogs,7.723120092266331,13.030410529106723,7.723120092266331,1
7xhxjcejONk,littleBits Electronics,Science & Technology,7.765993079407675,12.677806611071897,7.765993079407675,1
5HUCAF6898w,HACKADAY,Science & Technology,7.769800996003896,8.000718075163695,7.942988805373745,4
A_mlvG_nRsg,Rob Andretti,Sports,7.803026643632217,12.867673712468623,7.803026643632217,1
g9T-zd80lNM,Bee Ly TV,People & Blogs,7.813187267521416,12.857608733703914,7.813187267521416,1
0jmDHoPUGKI,National Safety Council,Nonprofits & Activism,7.821242083523558,12.357871763705056,7.821242083523558,1
5BD1Yjc3du8,YBF Chic,Entertainment,7.86288203464149,8.021912778985708,8.084206729348566,4
Q0BIVH-8pwk,Saved By The Max,Entertainment,7.865955413933502,13.172545308154465,7.865955413933502,1
RVpcL0nL7iE,New Orleans Saints on NOLA.com,Sports,7.874739125171811,13.279184203501748,10.576961664336778,2
mJ-lFt9_uxI,NBC News,News & Politics,7.887959336599945,10.884817032677228,10.881474834120208,21
CvpwGru3s7s,Taras Malyar,Entertainment,7.888334500738654,13.162542846384161,7.888334500738654,1
PXi4JIklpOs,euronews (in English),News & Politics,7.898039690764619,11.654524857568513,10.240429523871459,5
VoUEz9yQJ8w,Tentmaker Pictures,Film & Animation,7.89989532313973,13.438457549654078,7.89989532313973,1
j28Gt5_Mlo8,ViralHog,Travel & Events,7.901377353792616,10.932177179469662,10.691424479416792,14
jw7q_kcQXO8,negermano,Music,7.907651594711089,13.933932782863671,7.907651594711089,1
HPdmdO0ZxgA,CBS News,News & Politics,7.922623574217286,10.623008623101429,10.578154617326016,17
KIFiLnPHUoM,HACKADAY,Science & Technology,7.939515260662406,7.769800996003896,7.942988805373745,4
vBQOVNuSNvI,Variety,Entertainment,7.943427767876373,13.051139498508382,12.199854210069715,6
B2MvoBRzrm4,HACKADAY,Science & Technology,7.951911381854188,7.769800996003896,7.942988805373745,4
WbYqfpnw7sE,Kevin Rabatin,People & Blogs,7.967626739333816,12.874584981848278,7.967626739333816,1
XI1tgzimsRc,Voltfolio,People & Blogs,7.970049304976135,13.030410529106723,7.970049304976135,1
6ZkZ7pSD2mw,YBF Chic,Entertainment,8.021912778985708,8.10497137946952,8.084206729348566,4
NyNtWpDnT0Y,Ross Kempsell,Comedy,8.023879992734878,13.389910534603574,8.023879992734878,1
Bx1aWLcUF3A,ABC News,News & Politics,8.029107054619736,11.854433018544075,11.70944850963973,22
_GPFA89Vilg,F Milburn,People & Blogs,8.03268487596762,12.946110650285968,8.03268487596762,1
cv8VhlIw6Qc,CBS This Morning,News & Politics,8.034631032923107,11.834513533778553,11.718501504224603,17
PXWlnc-Qcwg,CIRCUITBEARD,People & Blogs,8.043984431221553,12.946110650285968,8.043984431221553,1
aAGobKLb1JY,CBS News,News & Politics,8.049746290952191,10.888778880086722,10.578154617326016,17
lH4WpBbX0oE,Grist,Film & Animation,8.050065422915965,13.494482443847836,8.050065422915965,1
VFreC_yfQqs,The Sydney Morning Herald,News & Politics,8.069655306886165,11.862224524797277,8.069655306886165,1
BPmgDhwbd1w,MickMake,Science & Technology,8.08271113423758,12.708748535194998,8.08271113423758,1
y00fPzC-xiA,Plasma Channel,Science & Technology,8.083637203141548,8.837971491357209,8.460804347249379,2
kqWQFnH6h-E,HOTSPOTATL,Entertainment,8.097730573664219,13.151470667949019,8.097730573664219,1
73w5fYHqVwA,CBS Sunday Morning,News & Politics,8.098946748943339,11.413556618711876,10.308686662122364,3
4ZuR8JK0N_I,CBS Los Angeles,News & Politics,8.104703468371108,10.75972709702061,10.349567785028329,8
yirvgC-kMq0,PeopleTV,Entertainment,8.10530751550515,12.6746596468322,10.389983581168675,2
FMXdXCYvLQQ,HACKADAY,Science & Technology,8.110727582974489,7.769800996003896,7.942988805373745,4
RxzZ_OXQApM,Maggie Smith Kühn,Music,8.13505390861157,13.933932782863671,8.13505390861157,1
-cQoGwpDBPs,Chris Sturgeon,People & Blogs,8.142936010432265,13.030410529106723,8.142936010432265,1
3Eu3N6KsWtY,Entertainment Weekly,Entertainment,8.144098463338524,8.272570608424903,8.208334535881715,2
l0rAEPJoWeE,iotexpert,Science & Technology,8.151333337900432,12.677806611071897,8.151333337900432,1
QOdVw75Vbv4,New York Magazine,Entertainment,8.15478757276852,13.145251921870672,8.15478757276852,1
2Vm27xL57O0,Kerry Wong,Education,8.155936337972394,12.829018134272376,8.155936337972394,1
k-w8GxCpsCU,Atlanta Hawks,Sports,8.158229916959494,12.867673712468623,8.158229916959494,1
jQR_Bp66u9w,Momentum Pictures,Film & Animation,8.166216268592143,10.359166899207526,9.628183355669064,3
6ULZDwevR0M,Republican News Watch,Education,8.187855443695623,12.850735725037199,8.187855443695623,1
WG8JK-cPu-g,truTV,Entertainment,8.188133414510478,11.929716523686825,11.181399901851554,5
_oZIbFolJTw,VOsprey22,Film & Animation,8.188411308079031,13.405030647743839,8.188411308079031,1
l7n58h-Zj3I,Radio Physics and Electronics,Science & Technology,8.19863945529737,12.677806611071897,8.19863945529737,1
AeVrH_3igzk,CBS Evening News,News & Politics,8.200013648175434,11.910792661813653,10.673866323934247,3
VjEyUUQP1s8,The Current Source,Science & Technology,8.200837258379849,12.677806611071897,8.200837258379849,1
QaASZecxQww,NARLtv,Entertainment,8.216088098632316,13.172545308154465,8.216088098632316,1
34By94AKkZE,New York Daily News,News & Politics,8.222016437202196,12.901711718745096,10.561864077973645,2
EQzWr52gCWA,Desktop Makes,Science & Technology,8.225770799348734,12.677806611071897,8.225770799348734,1
nWC0PkHB8O4,Thomas Sebastian,Science & Technology,8.239857411018601,12.566650093075035,8.239857411018601,1
9udUUMxQNG0,Eric Strebel,Howto & Style,8.240648863374913,8.419965384615228,8.360193210868458,3
h2DY-VCtb54,Context Information Security,Science & Technology,8.242229891372231,12.708748535194998,8.242229891372231,1
7lIfFJgmJsY,RZSS Highland Wildlife Park,Pets & Animals,8.2482674474469,12.744241682123487,8.2482674474469,1
4HSul1NBFes,TDAmeritrade,Education,8.251142139090751,12.749771171965737,8.251142139090751,1
FrK2j4cPxSc,Business Insider,News & Politics,8.266935347610456,11.05769019971251,10.68133212205622,11
aHsfKnrNCG4,daronjay,Music,8.26796230533871,13.874522102615504,8.26796230533871,1
682vsLy3TtE,CBS News,News & Politics,8.269500767180615,10.31035844659033,10.578154617326016,17
p7E8g-Ity0k,Business Insider,News & Politics,8.272059622210412,10.96420033435985,10.68133212205622,11
ZhSk8mPSWCg,Entertainment Weekly,Entertainment,8.272570608424903,8.144098463338524,8.208334535881715,2
tlqXVsoiwd8,IsraeliPM,News & Politics,8.279189777195004,11.747206510637675,8.279189777195004,1
x-uBFJLY8Ow,Eric Strebel,Howto & Style,8.291045131081729,8.39476725076182,8.360193210868458,3
VW-5B_g8CrY,CBS News,News & Politics,8.293299358711323,10.31035844659033,10.578154617326016,17
KWn4JmiM2pM,Billboard News,Music,8.296795865770052,13.916679602245638,8.296795865770052,1
qmcVlPqy9-o,Carlos Campos,People & Blogs,8.3030093814735,12.847593554438555,8.3030093814735,1
2UPIKvHp_m8,AFP news agency,News & Politics,8.304247465078474,11.818010923597987,8.304247465078474,1
tj3EKWwIulQ,HARRY,Entertainment,8.30671904320269,13.162542846384161,8.30671904320269,1
9aC3UOu5dR0,Paramount Network,Entertainment,8.335191583433202,13.87999407758929,11.107592830511246,2
SwEVxk-jWDo,Business Insider,News & Politics,8.337348564497175,10.915730477812126,10.68133212205622,11
Yxv5EY-JwmU,truTV,Entertainment,8.350666240520924,11.655462313780662,11.181399901851554,5
Cd2Ue_xw1oo,John Varvatos,Entertainment,8.350902451694811,13.146113662699669,8.350902451694811,1
pkwSoJrVWAY,JanPaul123,Science & Technology,8.355614995760183,12.732617789527682,8.355614995760183,1
2PQCLZbzxq8,LIVEKellyandRyan,Entertainment,8.3707791729607,10.778409974635444,10.76889997537258,8
p7KHGUwqF24,FlyFastandLow,News & Politics,8.378390788535778,11.745083146731385,8.378390788535778,1
acVAwLTe3lM,Missguided,Howto & Style,8.382975849296429,12.816354864715914,8.382975849296429,1
v6d1rShfyZk,Voicebot,People & Blogs,8.386400901166214,12.946110650285968,8.386400901166214,1
Y_VQkw9MJA4,Good Morning America,Entertainment,8.399085102935908,11.929650584070854,11.826489046242108,12
fiErkaNjBwk,iDB,Science & Technology,8.411388132519262,12.677806611071897,8.411388132519262,1
Xk_Gv89jzas,ViralHog,Autos & Vehicles,8.417372856134026,10.86635152736162,10.691424479416792,14
N7YPLAhjW6g,Madmorda,People & Blogs,8.421122722665503,13.030410529106723,8.421122722665503,1
1e5vRpODASk,Electron Dust,Science & Technology,8.464635940677562,12.677806611071897,8.464635940677562,1
WlN04DM8ol0,Any rubbish,Entertainment,8.464846711044029,13.146113662699669,8.464846711044029,1
JdrdNQfZoqs,Skelly Robot,People & Blogs,8.469682208745185,12.946110650285968,8.469682208745185,1
oB3SAI2oCqk,Caterham Cars,Autos & Vehicles,8.486940148245216,12.798082446092533,8.486940148245216,1
2XLw9U7Z1CM,LIVEKellyandRyan,Entertainment,8.489410810403786,11.43799530628425,10.76889997537258,8
pjaEEzjd9iw,CBS Los Angeles,News & Politics,8.489821994620105,10.75972709702061,10.349567785028329,8
5-l84AgchWA,Tyler Stalman,Howto & Style,8.501876487304344,11.858555639376206,10.964407481509845,3
wxd-5OIngDw,Good Morning America,Entertainment,8.507344855361422,12.20758070246155,11.826489046242108,12
A_yJqOZcIQ0,Sieuwe Elferink,People & Blogs,8.519989278718239,12.857608733703914,8.519989278718239,1
Q9B45wXYpzc,USA TODAY,News & Politics,8.521185212685776,10.737434516606001,10.66630786550154,8
byBCkV_j-As,Aerie,Howto & Style,8.545780648268149,12.812030322726205,8.545780648268149,1
Q6Usd3_fbq8,Nahre Sol,Music,8.546751993657782,13.916679602245638,8.546751993657782,1
HHtfcjwHERA,Eric Strebel,Howto & Style,8.548885638148727,8.265846997228321,8.360193210868458,3
mqbwgqoF64Q,Masters Of The Sun,Entertainment,8.550627967502475,13.146113662699669,8.550627967502475,1
w4n1XcBdwFk,NWSSanDiego,Science & Technology,8.560444233410552,12.732617789527682,8.560444233410552,1
_LnZrXrdC00,CNLohr,Science & Technology,8.561210076833012,12.708748535194998,8.561210076833012,1
o2NXapQDLeg,NBC Sports,Sports,8.566364235422688,12.883764266957424,12.7498333728458,19
fGTfbMioezc,LOFTON SHAW,Film & Animation,8.579040594742317,13.438457549654078,8.579040594742317,1
SqyPQ5eAgCY,CyclingTips,Sports,8.584851839890053,12.867673712468623,8.584851839890053,1
3mUtNE82ZV4,BUILD Series,Entertainment,8.602269363771356,8.158608236630023,9.108692130393827,4
C3B69-LeVCY,MILCK,Music,8.626406276389554,13.916679602245638,8.626406276389554,1
rovAxg5A48Q,Taylor Alexander,Science & Technology,8.6278397115033,12.737766680077069,8.6278397115033,1
avDL9JRcmgs,Milkmen Design,People & Blogs,8.647694999480395,12.946110650285968,8.647694999480395,1
1iUgR_lKn1c,The New York Times,News & Politics,8.652248422409102,11.586147585382074,11.33962527614776,17
ByO3RFHMdSs,NJ.com,News & Politics,8.658866349732383,13.782453475660922,12.07459110035141,3
xhBMUFDdiok,GinWigmoreVEVO,Music,8.672486075822272,13.916679602245638,8.672486075822272,1
u2HVB-9lC3U,Guardian News,News & Politics,8.677780256064185,11.620408566367258,11.748188878507467,14
aujUl3yt6nM,Quad9 DNS,People & Blogs,8.69349667588463,12.857608733703914,8.69349667588463,1
F4Q3kWZ369A,Rock & Roll Hall of Fame,Music,8.694502206386648,13.874522102615504,8.694502206386648,1
UKKYt6fWob8,CNN,News & Politics,8.713582005421628,12.928440312595928,12.633617601674779,52
7m630xvAJtA,I'm With Her,People & Blogs,8.724044745953469,12.946110650285968,8.724044745953469,1
3K0wXkf0QAY,Must Love Science,Science & Technology,8.724207360800564,12.732617789527682,8.724207360800564,1
n1_Nx4OXnjU,edlover4real,Comedy,8.727940222393896,13.44512191797533,8.727940222393896,1
YcCrw6d3UX4,NBC News,News & Politics,8.729720590267258,11.016588121060751,10.881474834120208,21
9Th4qTv-4jE,"monday.com, formerly dapulse",Science & Technology,8.740016691519521,12.737766680077069,8.740016691519521,1
eu6hJx1L9IU,Science vs Cinema,Film & Animation,8.751632702472298,13.438457549654078,8.751632702472298,1
5IyiD8xv_Pk,ViralHog,Pets & Animals,8.771525284186465,10.440959328095984,10.691424479416792,14
30UjfElERlc,TIME,News & Politics,8.771990436532242,12.126907929704382,11.705680076853115,12
upC36TCNXvg,ColliderVideos,Entertainment,8.777092882855566,11.00017317645707,10.93271577526125,17
fdpYWltgYMk,Tegan and Sara,Music,8.787830829258759,13.903781870322335,8.787830829258759,1
KOUxLhYVgGw,INSIDER,Howto & Style,8.792245847467877,12.768643268500794,12.55242646442726,34
TTio2AvTMKk,YBF Chic,Entertainment,8.808070154764538,8.021912778985708,8.084206729348566,4
bJje-B9YLIU,NBC,Entertainment,8.808219665118408,12.997714835240783,11.95332575901802,4
1WDj0DddCcM,WLKY News Louisville,News & Politics,8.82497196556714,11.862224524797277,8.82497196556714,1
wtegEB9lvaA,Red Bull Records,Music,8.836809882398365,13.916679602245638,8.836809882398365,1
jXuAqchqTs8,DKDKTV,Entertainment,8.83695515733143,13.172545308154465,8.83695515733143,1
zbV1zyg_4qU,Plasma Channel,Science & Technology,8.837971491357209,8.083637203141548,8.460804347249379,2
VJlSq6h0LNg,Gregg Peterson,Sports,8.852807917623322,12.908102001534257,8.852807917623322,1
PozbOaVdPp0,Shawn,People & Blogs,8.85893722196655,13.030410529106723,8.85893722196655,1
z7WjD5G5ZuY,revlon,Howto & Style,8.872206756028303,12.785657173532156,8.872206756028303,1
7efwdTlRvvs,Prince Marcus,Sports,8.880446450715093,12.867673712468623,8.880446450715093,1
nRLP9BoSQo4,The New York Times,News & Politics,8.890272839380247,11.347227280682263,11.33962527614776,17
Fq0cNEAbsJE,Flash Rahbbit,Entertainment,8.9142228207033,13.145251921870672,8.9142228207033,1
k3tWCZu42PQ,Washington Post,News & Politics,8.932872621931374,11.781881520973025,11.450649835964,27
_JY-latu82Q,Good Morning America,Entertainment,8.944158830970403,12.20758070246155,11.826489046242108,12
lD0etN63KCg,Rainsford,Music,8.955060950631902,13.916679602245638,8.955060950631902,1
6xnTeGwRCGY,CBS News,News & Politics,8.957768009971161,10.700709063280607,10.578154617326016,17
rutlOmdgqgI,FRANKIEmusicVEVO,Music,8.967121656230923,13.916679602245638,8.967121656230923,1
B450jhJ5vHg,Apple Support,Science & Technology,8.981304494957135,10.638807814487269,9.8100561547222,2
k-Uw58mxLV4,ekaggrat singh kalsi,Science & Technology,8.984443032465352,12.708748535194998,8.984443032465352,1
yc2m1LLa9l4,Freeform,Entertainment,8.984568369308281,13.172545308154465,8.984568369308281,1
c0mbyMWd0Q8,NBC News,News & Politics,8.987821625430815,11.016588121060751,10.881474834120208,21
9brhgq2OmXw,ViralHog,People & Blogs,8.989943046329998,10.932177179469662,10.691424479416792,14
1-BhcMdxfjI,MARIO TESTINO,Entertainment,9.006386515055114,13.145251921870672,9.006386515055114,1
R8C9rZQlcKM,Mike Olbinski,Science & Technology,9.009202900924588,12.708748535194998,9.009202900924588,1
Ysh3Z_rOa_U,RM Videos,Comedy,9.015905747298426,11.767868239117913,11.428852166736652,12
uuWrT3jBzrw,WQAD News 8,Entertainment,9.024131268455037,13.146113662699669,9.024131268455037,1
y2l7bhf5fJo,ViralHog,Pets & Animals,9.035391569511642,10.847893964674478,10.691424479416792,14
4NOIj0Munk0,CBS News,News & Politics,9.03741453682259,10.700709063280607,10.578154617326016,17
iES66zqOl64,Associated Press,News & Politics,9.046290859969677,9.082978293453573,9.218107461986895,8
3mB2fIt7vzw,IGN News,Gaming,9.047115310873217,9.620262200801289,9.333688755837253,2
l7YnFiAAlxw,CBS This Morning,News & Politics,9.047115310873217,11.700581250816072,11.718501504224603,17
Pc1Obe1BWhc,Oceana,Nonprofits & Activism,9.047115310873217,12.357871763705056,9.047115310873217,1
mdaElUyT1Zo,NewsFunnies,Comedy,9.06647000155648,12.362670329000483,10.71457016527848,2
m3b7A5JLO7I,BUILD Series,Entertainment,9.070848393157585,10.058776024157632,9.108692130393827,4
givBfOQ47OE,Trevor Wallace,Comedy,9.08148374985118,13.44512191797533,9.08148374985118,1
fmiZUgA-2W4,Crafty Panda,People & Blogs,9.082052351674651,12.946110650285968,9.082052351674651,1
jR5k_1Jgf2Y,E! News,Entertainment,9.08239335764556,10.419199079504008,9.973597172217858,3
BGk6_KEFtLE,Maker's Box,Science & Technology,9.09661160664784,12.566650093075035,9.09661160664784,1
sH0Agabp3Rs,Hybrid Network,Entertainment,9.104312967330651,13.172545308154465,9.104312967330651,1
AAbtGz8dHKc,Austin Burk,Music,9.10731047165664,13.898679705772594,9.10731047165664,1
Z9Mscw3O2XA,TODAY,News & Politics,9.126306376366172,12.56139833729378,12.47938486018996,20
WmNGq56WMLE,CBC News,News & Politics,9.131297164635727,13.676105221195815,12.918637211769132,6
F2VBwm44tB0,ViralHog,Comedy,9.147613542067878,10.932177179469662,10.691424479416792,14
ZYCDNf1a-kY,Saturday Night Live,Entertainment,9.151014905891367,14.025551415632712,13.802374104853937,35
UieloIkLnnw,Viral Paws,Pets & Animals,9.153134898205405,12.744241682123487,9.153134898205405,1
nenhv6uTdmw,Vanity Fair,Science & Technology,9.154298981092555,13.225063963808113,12.989106466683085,22
JA_sKkXiQMI,Braxen McConnell,People & Blogs,9.165447603085449,12.847593554438555,9.165447603085449,1
k7fPYKkt2cQ,CoinDaddy,Music,9.167224080902557,13.903781870322335,9.167224080902557,1
_0uV-jMbHQU,E! News,Entertainment,9.169101623959586,9.08239335764556,9.973597172217858,3
kZ3xRQOhpQI,Refinery29,Howto & Style,9.172223049863057,10.892148829731099,10.8604705972751,40
eijd-yjXY9E,Mark Linsangan,Science & Technology,9.184817414745098,12.737766680077069,9.184817414745098,1
e89IWTGdIuQ,730 WVFN,Sports,9.186355009225672,12.908102001534257,9.186355009225672,1
V4dqF7UOspg,Business Insider,News & Politics,9.194922119247805,10.96420033435985,10.68133212205622,11
1qKBNKtzTWg,Outback Steakhouse,Entertainment,9.205126804923296,13.172545308154465,9.205126804923296,1
1L_fPteZOYQ,Max Hertan,Entertainment,9.208137948420983,13.172545308154465,9.208137948420983,1
0umuSm2WA9g,euronews (in English),News & Politics,9.217415285648144,11.654524857568513,10.240429523871459,5
bo7cX6kCM2A,Disneyland Experience,Entertainment,9.221082468508085,13.162542846384161,9.221082468508085,1
x7sagGvoRI0,TheUnlockr,Science & Technology,9.229652683008556,12.732617789527682,9.229652683008556,1
icNjK6xATjs,CBS News,News & Politics,9.232982102457008,10.623008623101429,10.578154617326016,17
Hfho_nJ5JJ8,ColliderVideos,Entertainment,9.242420265439597,11.026907685932425,10.93271577526125,17
AgrK2P3Ruug,Good Morning America,Entertainment,9.260272740724393,12.05978143765281,11.826489046242108,12
Stbz2qg3ACc,SiggasNation™,Entertainment,9.261603665913723,13.145251921870672,9.261603665913723,1
c-3JxzN2u34,CBS Sunday Morning,News & Politics,9.263122557415151,8.098946748943339,10.308686662122364,3
iWyQqwNAMdA,The New York Times,News & Politics,9.26672070541229,11.744017649245238,11.33962527614776,17
6dlhWPDoifU,Fox News,News & Politics,9.274441297382706,11.323027145340724,10.846749394012638,7
q-giH_ezRTE,RihannaNavyVevo,People & Blogs,9.28312604170183,12.857608733703914,9.28312604170183,1
AjMBDpRXsYA,Associated Press,News & Politics,9.287949351303164,9.15733731975258,9.218107461986895,8
wCMHJ8bbTQs,Davey Swatpaz,Comedy,9.289059126687574,13.39820922025662,9.289059126687574,1
5TY79E-a2xU,Washington Post,News & Politics,9.290721483922995,11.781881520973025,11.450649835964,27
lRXHd3HNzEo,bitluni's lab,Science & Technology,9.295783853793653,12.737766680077069,9.295783853793653,1
d7E3F0Vt2rE,Netflix,Entertainment,9.30955202204713,13.02602912750887,12.952804275055636,58
F5F-gq2pyTk,Refinery29,People & Blogs,9.317758768743452,10.849273194307852,10.8604705972751,40
EJu_wPGFTw0,NBA on ESPN,Sports,9.31982238259318,12.908102001534257,9.31982238259318,1
L_5_slz4ke4,ABC News,News & Politics,9.31982238259318,11.818389247414888,11.70944850963973,22
zJP-CSFgb_s,CBS News,News & Politics,9.332646496360152,10.31035844659033,10.578154617326016,17
xoeObnVyBug,euronews (in English),News & Politics,9.333707785926467,9.297699301406753,10.240429523871459,5
PgpOosts_Ms,E! Live from the Red Carpet,Entertainment,9.336091577281744,11.739773477029214,11.7195825523616,4
dI5IxmA19jw,greeenpro,Science & Technology,9.344871264933788,12.566650093075035,9.344871264933788,1
IGScS6YgzBY,Dish Nation,Comedy,9.345395602969049,13.392146039143084,9.345395602969049,1
IR8k4uYnTfI,Hak5,Science & Technology,9.350450079960828,12.737766680077069,9.350450079960828,1
L34y5NGMQBY,Entertainment Tonight,Entertainment,9.3640909717821,11.91740262061307,11.796841878738295,13
sOz90t6gH-8,ROME REPORTS in English,News & Politics,9.366146823114384,11.75123986989783,9.366146823114384,1
3BHcVPSD4p0,PBS NewsHour,News & Politics,9.366745651140318,11.47067621668148,10.64376923307989,8
yI7qQ85DTZY,FOX,Entertainment,9.36999018950572,10.886687572601943,10.381121778236535,3
eIns8Y0xegE,Represent.Us,Nonprofits & Activism,9.370501524100124,10.848906890070475,9.370501524100124,1
OImHUNVLlco,Bloomberg Politics,News & Politics,9.371182897093012,11.747206510637675,9.371182897093012,1
xgKyh00g6y8,Al Jazeera English,News & Politics,9.380251908693456,10.804072991079677,10.599806843367514,5
J7wMOb0WIfQ,Audience Network,Entertainment,9.38328476695754,13.172545308154465,9.38328476695754,1
PitmObjGur4,ESPN,Sports,9.385805141306925,12.9099135904573,12.871441181165599,84
eQTcXGk9BRk,tovestyrkeVEVO,Music,9.3923285398689,13.916679602245638,9.3923285398689,1
A637CH916wY,Healthcare Triage,Education,9.39499254410842,9.816348894719363,9.605670719413892,2
BR7AnZ3S8u8,TIME,News & Politics,9.395989718862811,11.80853526728054,11.705680076853115,12
hcfMZ6qjdXM,The New York Times,News & Politics,9.4066470133368,11.744017649245238,11.33962527614776,17
EIer2-KAn7o,RetroManCave,Science & Technology,9.430439293104168,9.79823814181703,9.6143387174606,2
1yf8ZSjtXiI,BeyondSlowMotion,Travel & Events,9.431000842996584,12.644988369078273,9.431000842996584,1
3x0usYgljOk,FreeDawkins,Sports,9.433083843269053,10.878904342776163,10.357565618666085,6
3oHhw_9bQk0,The Atlantic,Film & Animation,9.434123718577732,10.761138298703072,10.31880010532796,3
rQ7yPtJ5Y7I,Entertainment Tonight,Entertainment,9.437077458800523,11.944286765543328,11.796841878738295,13
1PhdQdJjDZc,SPORTSNET,Sports,9.440816970657185,12.161704370398251,11.254741903817896,3
QjjAjg5aZCI,Refinery29,Entertainment,9.4588397305527,10.917681904371515,10.8604705972751,40
gmgI-B5pKzs,ABC News,News & Politics,9.460943436186543,11.854433018544075,11.70944850963973,22
uNuOS-qwM0Q,NoahKahanVEVO,Music,9.461721464701633,13.898679705772594,9.461721464701633,1
ayOi5ZW-kgU,Refinery29,Howto & Style,9.469931564261438,10.917681904371515,10.8604705972751,40
qXU2qTRjBKU,theSkimm,People & Blogs,9.471935109664646,12.874584981848278,9.471935109664646,1
k-qUBZWor4I,Bob Przybylo,Sports,9.47401147446646,12.908102001534257,9.47401147446646,1
2_dkBgK4Mbk,Washington Post,News & Politics,9.47616019757083,11.28227309795489,11.450649835964,27
b3KFfgoDzw8,The New York Times,News & Politics,9.482502632769927,11.586147585382074,11.33962527614776,17
